Date	Sales	StoreID	
7/12/2015	$141.40 	500	
8/2/2014	$109.30 	500	
9/10/2014	$119.10 	500	
10/14/2015	$225.50 	555	
9/18/2015	$132.00 	532	
8/23/2014	$33.50 	521	
5/8/2014	$74.00 	521	
10/6/2015	$224.00 	500	
8/1/2014	$170.40 	500	
6/11/2014	$66.80 	500	
8/8/2014	$64.70 	521	
8/2/2014	$49.40 	555	
4/3/2014	$100.40 	500	
1/5/2014	$223.50 	532	
10/14/2015	$49.40 	555	
10/21/2014	$237.90 	578	
6/13/2015	$16.30 	578	
7/11/2015	$24.30 	578	
12/1/2014	$91.50 	578	
7/27/2014	$66.00 	500	
6/25/2014	$63.70 	578	
3/10/2015	$183.90 	532	
1/28/2015	$216.20 	555	
4/28/2015	$160.60 	532	
6/10/2015	$159.40 	521	
6/26/2014	$77.00 	500	
6/15/2014	$65.00 	555	
5/4/2015	$41.20 	555	
2/20/2015	$61.50 	500	
5/24/2014	$42.00 	500	
2/10/2014	$154.80 	578	
9/17/2015	$222.50 	500	
1/18/2015	$4.70 	532	
9/11/2014	$143.10 	532	
8/20/2015	$248.60 	578	
11/17/2015	$74.60 	578	
5/31/2014	$160.00 	578	
10/21/2014	$86.50 	555	
10/8/2014	$231.20 	532	
2/23/2015	$228.80 	555	
10/25/2015	$211.50 	578	
3/22/2014	$151.50 	555	
8/20/2015	$170.90 	578	
1/15/2014	$254.20 	500	
9/14/2015	$163.40 	555	
6/25/2014	$68.40 	532	
3/16/2014	$77.50 	521	
3/31/2015	$153.30 	555	
5/9/2014	$98.50 	500	
3/25/2014	$138.90 	500	
2/5/2014	$183.70 	555	
4/21/2015	$18.60 	521	
8/3/2014	$166.60 	532	
9/20/2014	$246.50 	578	
9/19/2015	$88.60 	532	
10/21/2015	$246.90 	555	
10/31/2014	$177.00 	521	
2/3/2015	$152.20 	500	
10/6/2014	$219.30 	578	
1/7/2015	$100.80 	500	
6/7/2015	$89.50 	555	
12/3/2014	$38.00 	500	
6/14/2014	$181.00 	555	
1/9/2015	$150.80 	578	
9/30/2015	$237.10 	500	
11/9/2015	$66.80 	578	
7/20/2015	$186.50 	521	
7/3/2015	$144.20 	521	
1/22/2014	$151.10 	500	
2/25/2015	$69.50 	578	
4/19/2014	$248.70 	578	
5/5/2014	$55.10 	500	
12/21/2014	$45.00 	578	
8/3/2014	$149.70 	578	
4/3/2014	$11.80 	578	
4/4/2014	$87.90 	500	
7/29/2014	$90.10 	532	
12/28/2014	$233.70 	578	
1/10/2015	$134.40 	578	
3/18/2015	$173.80 	500	
7/15/2015	$235.20 	521	
8/8/2015	$177.50 	500	
10/16/2014	$31.90 	500	
3/21/2014	$83.60 	555	
10/17/2015	$103.20 	532	
12/17/2015	$63.00 	555	
4/28/2014	$73.50 	578	
5/27/2015	$217.90 	521	
2/18/2014	$17.00 	578	
4/17/2015	$176.50 	532	
5/3/2015	$29.40 	532	
4/16/2014	$205.80 	578	
2/27/2015	$173.30 	500	
12/13/2015	$28.10 	521	
12/2/2015	$80.90 	521	
4/4/2015	$26.90 	555	
1/19/2014	$60.50 	555	
12/28/2015	$173.60 	532	
11/17/2015	$77.40 	500	
4/21/2014	$203.40 	521	
7/13/2015	$167.70 	521	
12/26/2014	$209.10 	532	
11/20/2014	$77.00 	555	
7/7/2015	$237.00 	532	
10/28/2015	$188.90 	532	
3/2/2015	$106.40 	521	
4/9/2015	$11.30 	555	
6/1/2015	$185.40 	555	
8/5/2015	$139.00 	521	
11/27/2015	$200.00 	555	
6/2/2015	$121.50 	500	
2/9/2015	$150.20 	500	
1/4/2014	$183.60 	532	
1/7/2014	$189.10 	555	
8/10/2015	$62.30 	578	
11/6/2015	$96.00 	555	
6/7/2014	$76.40 	555	
9/11/2015	$23.40 	555	
3/29/2015	$200.30 	578	
7/8/2014	$5.90 	500	
2/26/2015	$101.90 	555	
5/11/2015	$87.90 	532	
8/16/2015	$36.40 	555	
5/3/2015	$158.00 	532	
1/23/2015	$198.70 	521	
1/5/2014	$125.30 	500	
11/14/2015	$53.30 	532	
1/13/2015	$21.30 	521	
3/13/2014	$73.00 	578	
5/5/2014	$43.10 	521	
2/14/2015	$64.40 	555	
1/29/2014	$250.00 	578	
8/22/2015	$255.40 	521	
5/17/2015	$165.70 	532	
1/5/2015	$90.30 	521	
12/20/2014	$46.60 	555	
3/9/2014	$94.50 	578	
2/10/2014	$191.70 	500	
5/15/2014	$152.20 	500	
2/27/2015	$166.20 	555	
12/17/2014	$98.90 	555	
2/24/2015	$160.00 	555	
6/7/2015	$152.00 	578	
5/19/2015	$46.50 	532	
11/22/2015	$97.10 	532	
2/9/2014	$12.10 	532	
12/18/2014	$98.40 	578	
2/2/2015	$147.50 	500	
12/23/2015	$202.50 	555	
1/12/2015	$227.50 	532	
11/13/2014	$133.40 	500	
2/2/2014	$145.10 	500	
2/4/2014	$164.20 	500	
11/30/2014	$217.70 	578	
11/3/2014	$104.50 	555	
12/16/2014	$55.10 	532	
6/28/2014	$88.70 	578	
12/4/2014	$141.60 	555	
5/16/2015	$80.90 	578	
1/23/2014	$41.00 	532	
3/9/2015	$157.80 	532	
12/17/2015	$31.80 	500	
12/1/2014	$236.50 	532	
9/9/2015	$71.60 	555	
5/1/2014	$48.20 	555	
1/28/2015	$79.30 	555	
4/22/2015	$136.70 	500	
6/3/2015	$166.10 	555	
7/12/2015	$195.30 	555	
7/25/2014	$51.00 	578	
11/28/2014	$234.40 	555	
5/7/2014	$260.60 	500	
5/29/2015	$26.00 	555	
2/18/2015	$239.20 	578	
1/15/2014	$137.80 	521	
8/13/2014	$183.90 	555	
11/9/2015	$116.70 	555	
7/30/2014	$37.50 	521	
5/14/2015	$94.00 	532	
2/3/2014	$55.70 	500	
5/27/2015	$147.50 	500	
10/13/2015	$76.00 	532	
11/9/2015	$225.50 	578	
1/1/2014	$222.60 	555	
7/27/2015	$127.40 	521	
11/30/2014	$27.60 	521	
11/18/2014	$51.50 	555	
6/13/2014	$244.70 	578	
10/9/2014	$9.10 	578	
3/28/2014	$18.70 	578	
6/1/2014	$252.90 	521	
2/7/2014	$210.30 	578	
2/2/2015	$101.70 	578	
12/23/2015	$48.30 	532	
1/17/2015	$225.40 	555	
9/12/2014	$45.30 	578	
5/28/2014	$74.30 	521	
12/9/2015	$73.50 	521	
9/30/2014	$62.20 	532	
3/16/2014	$86.40 	555	
4/17/2014	$44.60 	500	
7/1/2014	$245.60 	521	
5/13/2014	$175.40 	532	
11/11/2014	$151.20 	532	
1/23/2015	$101.40 	555	
12/15/2014	$159.50 	532	
4/7/2014	$23.80 	532	
11/14/2014	$58.60 	500	
10/7/2014	$108.10 	555	
12/11/2015	$98.60 	500	
5/30/2014	$207.60 	555	
11/27/2014	$111.60 	500	
8/15/2015	$87.30 	578	
8/19/2015	$41.90 	532	
11/16/2014	$212.40 	578	
7/26/2015	$97.70 	500	
4/21/2014	$111.20 	578	
6/29/2014	$247.20 	500	
1/6/2015	$217.00 	532	
11/23/2014	$160.40 	555	
8/18/2015	$93.70 	555	
3/7/2014	$243.60 	521	
9/24/2014	$196.00 	500	
12/12/2015	$160.00 	500	
1/26/2014	$75.00 	578	
6/7/2014	$177.70 	532	
3/11/2015	$66.30 	532	
5/4/2015	$233.00 	532	
6/25/2014	$52.70 	555	
3/6/2015	$71.10 	578	
10/16/2014	$247.30 	521	
6/23/2015	$24.90 	500	
10/6/2015	$77.30 	578	
6/25/2015	$167.70 	578	
6/15/2014	$99.10 	578	
11/27/2014	$91.50 	521	
12/20/2015	$151.70 	532	
2/7/2014	$85.20 	500	
3/28/2015	$127.40 	532	
7/9/2015	$243.90 	578	
2/11/2014	$215.60 	578	
8/17/2015	$39.10 	578	
6/8/2014	$226.30 	521	
11/29/2015	$120.10 	578	
1/19/2014	$198.30 	578	
5/20/2015	$186.30 	555	
1/20/2015	$31.50 	578	
10/27/2015	$165.80 	521	
12/27/2015	$96.10 	521	
12/20/2015	$210.10 	521	
6/2/2014	$18.00 	532	
3/7/2014	$134.00 	521	
4/26/2015	$115.70 	521	
4/26/2014	$28.20 	555	
11/30/2014	$193.70 	578	
11/5/2015	$131.50 	500	
6/22/2014	$186.80 	500	
8/6/2014	$35.00 	500	
7/30/2015	$191.80 	500	
12/12/2015	$32.70 	521	
3/26/2015	$58.10 	555	
1/26/2014	$253.10 	555	
12/10/2015	$151.80 	521	
11/19/2014	$197.60 	555	
8/11/2015	$245.10 	578	
4/1/2015	$62.60 	578	
4/1/2015	$136.90 	500	
6/25/2014	$37.40 	578	
7/24/2014	$171.90 	521	
3/26/2015	$220.30 	500	
7/20/2014	$248.00 	500	
3/2/2014	$178.80 	521	
3/29/2015	$16.40 	532	
4/12/2015	$54.80 	578	
12/11/2014	$151.50 	532	
9/4/2015	$119.40 	578	
11/22/2014	$36.10 	532	
1/11/2014	$94.90 	578	
9/9/2014	$24.40 	555	
9/4/2015	$4.00 	532	
12/28/2014	$129.00 	521	
11/16/2014	$87.50 	521	
5/5/2014	$206.70 	521	
3/6/2014	$245.20 	521	
1/7/2014	$114.20 	578	
6/11/2015	$76.00 	532	
3/12/2014	$84.80 	521	
1/25/2015	$226.60 	555	
1/4/2014	$43.10 	578	
11/14/2015	$143.60 	532	
9/11/2014	$43.90 	500	
5/12/2014	$215.50 	532	
3/16/2014	$214.80 	521	
10/22/2014	$24.30 	532	
9/7/2015	$200.90 	532	
3/26/2014	$173.30 	578	
12/12/2015	$198.90 	578	
7/1/2015	$126.40 	532	
8/26/2015	$242.90 	500	
9/22/2014	$244.40 	500	
7/12/2014	$35.50 	532	
1/18/2014	$95.40 	500	
3/5/2015	$24.50 	578	
6/15/2014	$45.10 	578	
11/14/2014	$255.60 	555	
1/28/2015	$85.80 	521	
4/7/2014	$168.50 	521	
3/6/2014	$203.90 	500	
9/20/2014	$195.50 	555	
1/26/2014	$118.00 	555	
8/27/2014	$114.50 	500	
7/26/2014	$239.30 	521	
1/4/2015	$212.50 	500	
9/13/2014	$168.20 	521	
10/7/2015	$189.60 	555	
7/1/2014	$176.90 	500	
10/24/2015	$166.70 	521	
4/24/2014	$102.60 	500	
12/10/2014	$151.50 	578	
11/29/2015	$254.20 	532	
3/6/2014	$248.40 	521	
4/14/2015	$40.10 	555	
1/20/2015	$256.60 	578	
8/23/2014	$130.10 	555	
12/22/2014	$252.40 	555	
6/4/2014	$92.60 	555	
12/5/2015	$58.90 	500	
2/1/2014	$239.80 	500	
4/16/2014	$97.50 	532	
4/8/2015	$13.80 	500	
3/22/2015	$216.90 	532	
5/28/2015	$49.60 	532	
10/18/2014	$72.90 	578	
5/15/2015	$124.30 	500	
6/5/2015	$24.60 	578	
2/11/2014	$25.70 	555	
4/9/2015	$101.90 	521	
6/2/2014	$167.80 	578	
11/16/2015	$144.80 	500	
11/2/2014	$193.00 	532	
6/26/2014	$204.90 	521	
6/1/2015	$180.40 	578	
1/18/2015	$224.40 	532	
11/6/2015	$247.70 	555	
9/9/2015	$91.40 	578	
9/20/2015	$130.50 	578	
2/1/2015	$206.20 	500	
4/1/2014	$79.70 	500	
10/24/2014	$106.10 	500	
2/10/2015	$91.70 	555	
4/29/2014	$98.00 	532	
9/30/2015	$196.10 	555	
8/10/2014	$168.90 	578	
5/11/2015	$59.30 	532	
3/14/2014	$15.80 	521	
8/30/2014	$198.90 	555	
3/3/2014	$198.00 	578	
3/21/2015	$1.20 	555	
7/21/2014	$180.40 	500	
5/27/2014	$116.60 	578	
4/27/2015	$210.20 	500	
3/25/2014	$122.00 	532	
6/6/2015	$63.10 	500	
1/16/2014	$170.60 	532	
10/16/2015	$130.70 	555	
10/10/2014	$55.30 	578	
2/9/2014	$62.00 	521	
1/12/2015	$177.80 	500	
7/4/2014	$250.50 	578	
6/30/2015	$167.70 	555	
1/31/2015	$201.00 	555	
2/21/2014	$17.40 	500	
6/6/2014	$171.30 	521	
7/12/2015	$190.30 	521	
7/22/2015	$179.20 	555	
5/13/2014	$195.10 	532	
8/21/2015	$104.90 	578	
12/30/2014	$242.90 	521	
2/28/2015	$152.80 	500	
12/10/2014	$160.00 	532	
2/4/2014	$254.70 	500	
2/14/2015	$206.70 	578	
9/1/2014	$119.80 	500	
5/31/2015	$121.30 	532	
4/6/2015	$194.40 	521	
2/14/2015	$16.00 	532	
6/1/2015	$191.80 	500	
1/22/2014	$53.80 	532	
2/13/2015	$55.90 	555	
6/28/2014	$249.10 	532	
9/1/2015	$43.70 	555	
12/6/2014	$239.50 	500	
11/10/2014	$66.50 	578	
1/17/2014	$203.70 	500	
9/17/2015	$139.70 	532	
6/14/2015	$184.60 	555	
7/23/2015	$133.60 	555	
11/6/2014	$176.30 	532	
4/25/2015	$197.00 	578	
6/7/2014	$26.00 	555	
4/22/2015	$184.10 	555	
11/1/2015	$50.60 	521	
6/21/2015	$24.30 	521	
2/20/2014	$239.00 	500	
1/7/2014	$83.90 	555	
12/31/2015	$215.80 	521	
10/26/2015	$74.70 	500	
6/16/2015	$207.60 	555	
3/27/2015	$200.70 	500	
1/16/2014	$206.70 	521	
4/12/2014	$32.40 	532	
8/24/2015	$222.80 	532	
2/11/2015	$66.60 	578	
4/4/2015	$107.90 	578	
11/11/2015	$60.90 	521	
1/13/2014	$231.00 	555	
11/25/2015	$161.40 	578	
5/26/2015	$195.30 	555	
1/26/2014	$152.10 	578	
9/19/2014	$130.50 	555	
5/12/2015	$115.40 	500	
1/9/2014	$128.60 	555	
6/23/2014	$156.20 	500	
5/19/2014	$173.10 	532	
8/1/2015	$32.20 	555	
8/6/2015	$184.30 	532	
7/9/2015	$80.30 	521	
9/12/2015	$145.60 	521	
3/21/2014	$104.80 	532	
1/31/2014	$4.60 	500	
6/7/2014	$36.60 	521	
10/12/2015	$139.40 	555	
8/31/2014	$111.90 	578	
10/6/2015	$232.50 	521	
4/22/2014	$104.90 	532	
5/8/2014	$259.60 	532	
3/2/2014	$9.80 	521	
4/30/2014	$85.00 	555	
9/18/2015	$115.00 	578	
12/21/2015	$117.90 	578	
6/10/2015	$17.80 	521	
11/30/2015	$50.30 	500	
12/3/2014	$14.40 	500	
7/15/2014	$128.30 	578	
5/28/2014	$50.90 	578	
3/22/2015	$47.70 	521	
5/13/2015	$16.50 	578	
8/2/2015	$85.10 	578	
2/14/2014	$129.20 	521	
6/18/2015	$65.90 	578	
2/3/2015	$166.40 	578	
10/17/2015	$169.40 	578	
11/21/2015	$130.40 	500	
12/20/2014	$181.50 	555	
4/19/2014	$65.90 	521	
5/23/2014	$237.60 	500	
4/30/2014	$136.00 	578	
3/7/2014	$123.50 	500	
4/26/2015	$195.10 	500	
9/3/2015	$67.70 	521	
9/4/2015	$152.90 	532	
9/4/2015	$34.70 	532	
3/28/2015	$178.00 	532	
1/4/2015	$253.80 	521	
11/17/2015	$189.90 	578	
10/27/2014	$133.20 	555	
5/4/2014	$57.30 	500	
2/16/2014	$252.60 	500	
5/26/2014	$170.70 	500	
8/7/2015	$143.10 	521	
4/9/2015	$178.70 	500	
2/2/2014	$117.30 	532	
10/8/2015	$111.70 	555	
2/21/2015	$110.80 	555	
5/1/2014	$199.50 	500	
1/6/2015	$75.30 	532	
4/22/2014	$17.70 	555	
5/21/2014	$166.80 	555	
4/12/2015	$213.10 	555	
7/12/2014	$254.80 	500	
4/24/2014	$88.10 	555	
1/1/2015	$222.70 	532	
11/21/2015	$48.90 	555	
11/30/2015	$126.90 	521	
1/1/2015	$135.80 	500	
4/13/2015	$250.30 	555	
10/14/2015	$133.20 	500	
5/10/2015	$164.30 	521	
8/1/2014	$248.50 	500	
10/7/2015	$178.30 	521	
12/14/2014	$155.60 	578	
9/1/2015	$121.00 	532	
8/2/2014	$204.50 	555	
1/23/2015	$158.20 	578	
3/7/2015	$246.40 	521	
9/11/2015	$248.80 	521	
1/8/2015	$74.50 	578	
11/17/2015	$58.20 	578	
10/18/2015	$215.60 	521	
11/23/2014	$202.50 	532	
12/8/2015	$121.30 	555	
1/12/2015	$205.80 	578	
7/11/2015	$148.70 	532	
6/28/2014	$247.90 	521	
4/15/2015	$1.20 	521	
10/18/2015	$50.40 	532	
3/13/2014	$128.20 	578	
11/27/2015	$64.20 	578	
5/3/2015	$233.10 	500	
4/10/2015	$25.10 	532	
2/15/2014	$71.40 	500	
5/5/2015	$35.90 	521	
4/26/2015	$235.40 	578	
11/17/2014	$256.00 	532	
9/28/2014	$151.00 	500	
8/23/2014	$78.50 	578	
7/8/2014	$132.00 	532	
10/2/2014	$119.30 	555	
12/9/2014	$177.90 	578	
2/21/2015	$152.20 	500	
1/24/2015	$237.90 	521	
5/1/2014	$227.50 	555	
7/12/2015	$157.10 	500	
12/3/2015	$17.20 	555	
4/29/2014	$123.60 	555	
3/8/2015	$3.60 	500	
12/26/2014	$249.80 	578	
8/5/2014	$130.40 	555	
2/16/2014	$184.50 	555	
9/21/2014	$17.20 	532	
8/14/2014	$228.70 	578	
5/11/2014	$180.80 	521	
8/10/2015	$211.70 	521	
2/10/2015	$97.80 	500	
7/27/2014	$249.00 	555	
7/13/2015	$9.20 	555	
4/24/2014	$190.40 	555	
5/22/2015	$235.90 	578	
9/5/2015	$83.00 	578	
12/10/2014	$164.40 	555	
2/12/2015	$38.60 	521	
7/3/2014	$43.50 	521	
5/18/2015	$209.10 	532	
12/14/2015	$210.60 	521	
3/9/2015	$236.90 	578	
3/22/2014	$102.60 	500	
12/8/2014	$16.60 	578	
4/16/2015	$205.90 	555	
1/24/2015	$169.80 	578	
10/2/2014	$41.20 	500	
2/6/2014	$119.00 	532	
4/7/2014	$134.70 	532	
9/11/2015	$21.40 	500	
6/9/2015	$20.80 	555	
12/28/2014	$196.80 	578	
4/23/2015	$26.00 	532	
3/3/2014	$197.40 	532	
10/4/2014	$235.20 	555	
5/1/2014	$77.80 	578	
12/19/2014	$186.20 	578	
11/11/2014	$16.20 	521	
2/4/2014	$205.10 	578	
10/27/2015	$228.80 	500	
11/20/2015	$200.30 	555	
11/19/2014	$30.70 	555	
8/6/2014	$49.80 	500	
1/4/2015	$52.50 	555	
10/10/2014	$135.60 	532	
1/5/2015	$252.30 	521	
12/1/2015	$231.60 	555	
7/31/2015	$175.80 	578	
12/10/2014	$165.00 	555	
4/10/2014	$149.30 	532	
9/20/2014	$25.10 	532	
12/7/2015	$176.80 	555	
5/22/2015	$86.30 	578	
9/27/2015	$21.10 	500	
10/20/2015	$169.20 	578	
5/22/2015	$245.70 	578	
4/9/2015	$260.60 	555	
2/21/2014	$252.40 	500	
12/28/2014	$220.80 	521	
4/24/2015	$233.00 	521	
2/22/2014	$242.00 	578	
6/22/2015	$168.10 	578	
2/24/2014	$112.80 	532	
8/5/2014	$209.50 	555	
1/16/2014	$145.60 	521	
6/6/2014	$64.50 	500	
11/27/2014	$118.00 	578	
7/22/2014	$128.90 	532	
6/22/2015	$14.60 	578	
2/12/2014	$244.50 	555	
8/27/2014	$16.50 	521	
5/26/2015	$79.70 	578	
11/22/2014	$158.50 	521	
12/6/2014	$102.90 	532	
4/26/2015	$107.80 	521	
2/21/2014	$246.20 	521	
4/17/2014	$47.60 	555	
4/18/2014	$211.40 	521	
7/26/2015	$205.90 	555	
1/24/2014	$20.40 	555	
9/10/2015	$126.10 	521	
5/27/2014	$192.20 	532	
7/23/2014	$69.60 	521	
10/16/2015	$154.30 	521	
10/12/2014	$119.30 	532	
10/8/2015	$91.00 	578	
8/15/2015	$52.90 	555	
10/18/2014	$156.40 	500	
3/26/2014	$194.90 	500	
9/18/2015	$212.00 	532	
6/17/2015	$50.10 	532	
9/13/2014	$13.00 	500	
6/26/2014	$14.00 	578	
10/11/2015	$89.40 	521	
2/21/2014	$198.40 	578	
3/18/2015	$239.80 	521	
10/29/2015	$13.10 	555	
2/19/2014	$244.50 	532	
12/29/2015	$86.70 	521	
3/29/2014	$6.40 	521	
8/19/2014	$112.10 	532	
8/13/2014	$150.50 	578	
3/30/2014	$230.40 	521	
12/25/2015	$59.10 	555	
6/25/2014	$153.50 	532	
8/1/2014	$192.60 	500	
10/25/2014	$197.00 	578	
6/22/2014	$165.20 	555	
11/22/2015	$245.60 	521	
9/29/2015	$179.80 	555	
7/19/2015	$144.50 	578	
1/1/2014	$202.30 	532	
4/7/2014	$93.70 	578	
7/2/2015	$143.60 	521	
9/11/2015	$168.00 	532	
3/7/2015	$184.60 	578	
1/13/2015	$47.90 	532	
3/5/2014	$213.30 	578	
5/16/2014	$179.10 	521	
8/23/2014	$65.80 	500	
10/4/2015	$136.70 	500	
10/28/2014	$254.50 	521	
7/30/2014	$203.10 	521	
12/3/2014	$180.50 	532	
12/23/2014	$33.80 	578	
12/17/2015	$54.80 	521	
2/20/2015	$92.20 	500	
12/22/2015	$157.50 	532	
2/19/2014	$99.60 	521	
4/29/2015	$183.30 	521	
3/24/2014	$202.50 	500	
3/12/2014	$149.20 	532	
11/17/2015	$164.50 	555	
8/4/2015	$232.90 	532	
8/22/2014	$91.20 	532	
8/30/2015	$251.20 	532	
5/8/2014	$126.20 	555	
10/9/2015	$123.80 	500	
1/17/2014	$166.40 	500	
12/4/2015	$201.50 	532	
9/20/2014	$194.50 	521	
7/29/2015	$27.60 	532	
7/25/2014	$182.10 	532	
12/15/2015	$201.30 	500	
1/2/2014	$104.90 	578	
11/21/2014	$211.70 	521	
7/6/2015	$59.70 	578	
3/28/2014	$214.30 	555	
7/2/2015	$138.10 	500	
1/21/2015	$213.30 	578	
10/20/2015	$153.80 	521	
11/7/2015	$177.90 	532	
3/15/2015	$132.90 	521	
10/7/2014	$148.20 	500	
12/25/2015	$185.60 	578	
2/18/2014	$194.70 	578	
1/13/2015	$103.90 	532	
2/19/2014	$125.30 	500	
12/6/2014	$168.70 	555	
4/24/2015	$162.30 	578	
5/28/2015	$146.60 	521	
4/6/2014	$159.50 	555	
3/6/2014	$171.50 	555	
10/4/2014	$205.10 	578	
10/24/2014	$63.80 	500	
12/24/2015	$252.30 	578	
1/5/2015	$233.90 	578	
11/13/2015	$222.00 	555	
2/7/2015	$9.30 	578	
11/4/2015	$100.90 	578	
7/11/2015	$104.70 	500	
4/29/2014	$221.00 	578	
9/2/2014	$236.40 	578	
11/12/2015	$207.80 	555	
8/7/2014	$251.80 	500	
2/22/2015	$116.60 	521	
9/15/2015	$26.20 	532	
12/8/2014	$98.20 	578	
4/25/2014	$183.70 	578	
6/30/2015	$102.40 	532	
11/26/2015	$53.30 	500	
12/20/2014	$195.30 	578	
6/3/2014	$244.20 	555	
8/30/2014	$39.00 	532	
11/17/2014	$176.70 	532	
6/6/2014	$103.10 	555	
9/29/2015	$117.20 	532	
10/12/2014	$129.90 	500	
4/9/2014	$128.30 	555	
9/15/2014	$123.30 	532	
4/8/2015	$222.50 	578	
6/23/2015	$199.10 	555	
1/25/2015	$235.60 	500	
11/25/2014	$253.30 	521	
6/19/2015	$33.70 	500	
3/26/2014	$152.90 	555	
7/12/2015	$233.40 	521	
9/22/2014	$239.80 	555	
7/10/2014	$214.60 	521	
11/1/2015	$230.40 	500	
11/24/2014	$63.40 	521	
1/5/2015	$51.70 	555	
10/14/2014	$124.80 	521	
7/1/2015	$46.50 	500	
9/28/2015	$87.20 	500	
7/21/2014	$122.90 	578	
1/31/2014	$154.80 	555	
12/10/2015	$53.60 	532	
1/2/2014	$107.80 	500	
10/25/2014	$38.70 	532	
7/22/2015	$29.00 	555	
11/4/2015	$230.00 	555	
12/30/2015	$29.70 	500	
7/17/2014	$79.20 	532	
8/8/2014	$28.40 	500	
4/24/2015	$92.70 	578	
3/5/2014	$51.10 	578	
5/3/2014	$42.90 	578	
5/21/2014	$137.40 	555	
12/16/2014	$241.00 	500	
8/8/2014	$178.30 	500	
1/5/2014	$162.80 	555	
4/21/2015	$62.00 	500	
1/17/2015	$71.50 	532	
10/17/2014	$185.00 	521	
2/20/2015	$187.40 	555	
7/13/2014	$115.90 	521	
8/13/2014	$251.10 	532	
1/15/2015	$249.80 	578	
1/30/2015	$241.80 	555	
8/10/2014	$64.60 	578	
7/26/2014	$256.30 	555	
11/11/2015	$15.10 	578	
3/6/2014	$63.90 	532	
10/4/2014	$165.50 	578	
12/2/2014	$178.20 	500	
1/22/2015	$81.30 	521	
2/11/2015	$16.60 	521	
12/7/2014	$204.40 	521	
6/5/2015	$231.00 	521	
12/9/2014	$23.40 	521	
8/17/2015	$16.10 	500	
1/11/2015	$45.70 	532	
9/8/2015	$174.10 	555	
11/13/2015	$168.40 	521	
6/11/2014	$227.30 	500	
4/5/2015	$23.80 	521	
5/3/2015	$109.80 	500	
5/2/2015	$98.20 	500	
5/17/2014	$203.10 	578	
8/23/2015	$176.00 	500	
9/3/2014	$243.10 	521	
9/17/2015	$191.90 	532	
3/24/2014	$216.00 	532	
6/2/2015	$12.40 	578	
7/22/2014	$42.00 	555	
12/1/2014	$120.00 	555	
7/27/2015	$59.60 	532	
5/27/2014	$115.30 	555	
6/7/2015	$153.50 	578	
4/14/2014	$91.20 	500	
11/26/2014	$72.80 	578	
1/30/2015	$81.70 	555	
4/30/2015	$86.80 	555	
9/6/2014	$87.80 	578	
1/8/2015	$83.60 	555	
12/17/2014	$124.40 	500	
3/18/2014	$207.90 	578	
5/7/2015	$207.00 	521	
9/14/2015	$133.60 	555	
8/28/2015	$244.50 	532	
9/22/2014	$158.00 	500	
1/2/2015	$35.20 	532	
12/7/2014	$32.20 	500	
4/16/2014	$172.70 	555	
6/25/2014	$25.20 	555	
11/27/2014	$178.80 	532	
8/13/2015	$85.50 	555	
4/12/2015	$113.70 	500	
7/15/2015	$227.70 	532	
10/22/2015	$163.80 	555	
10/27/2015	$144.60 	555	
12/18/2015	$171.40 	578	
5/6/2015	$26.80 	532	
2/6/2015	$126.80 	500	
2/22/2015	$63.00 	555	
3/7/2014	$49.40 	578	
10/31/2015	$251.60 	578	
10/24/2015	$90.80 	521	
2/7/2014	$132.60 	532	
3/22/2014	$142.20 	500	
5/2/2015	$234.30 	500	
3/15/2015	$227.90 	521	
1/13/2014	$160.90 	500	
2/22/2014	$200.70 	521	
3/14/2015	$139.50 	500	
9/14/2015	$26.90 	500	
10/26/2014	$129.20 	578	
10/18/2015	$72.10 	532	
8/2/2015	$240.80 	578	
10/30/2015	$222.60 	532	
8/4/2015	$138.90 	555	
8/17/2014	$35.60 	555	
8/11/2015	$158.00 	578	
7/29/2015	$171.40 	555	
8/8/2014	$58.70 	500	
2/5/2014	$211.70 	500	
7/21/2015	$54.00 	521	
11/19/2015	$207.70 	521	
8/22/2015	$21.40 	532	
5/18/2014	$87.10 	578	
2/24/2014	$164.00 	521	
9/15/2015	$63.50 	532	
12/1/2015	$182.20 	500	
9/6/2015	$244.10 	532	
6/4/2014	$167.70 	500	
4/15/2015	$96.70 	578	
11/23/2014	$220.40 	500	
3/12/2014	$229.00 	500	
7/1/2015	$155.20 	521	
7/6/2015	$21.90 	521	
9/25/2014	$203.50 	532	
6/18/2015	$238.60 	532	
10/8/2015	$159.00 	521	
12/24/2015	$12.60 	578	
11/21/2015	$230.20 	555	
7/14/2014	$173.10 	532	
5/4/2015	$17.40 	521	
3/7/2015	$135.30 	532	
5/24/2014	$100.30 	532	
7/8/2015	$214.40 	532	
5/12/2014	$150.60 	555	
5/20/2014	$92.70 	555	
10/22/2014	$233.00 	532	
12/14/2015	$105.40 	578	
7/14/2015	$232.10 	521	
4/12/2015	$111.70 	578	
12/4/2015	$212.30 	500	
10/15/2015	$180.40 	555	
11/4/2014	$226.40 	532	
10/28/2014	$238.00 	500	
8/5/2014	$244.20 	532	
8/18/2015	$205.00 	500	
7/24/2014	$198.50 	521	
6/19/2015	$147.30 	555	
1/26/2015	$116.20 	500	
10/21/2014	$48.40 	521	
10/19/2015	$11.10 	532	
4/24/2014	$60.60 	578	
9/14/2014	$41.00 	532	
4/7/2014	$247.20 	578	
